X,Y,OBJECTID,SH,RS,RP,siteRef,lane,type,percentHeavy,equipmentCurrent,description,region,acceptedDays,AADT5yearsAgo,AADT4yearsAgo,AADT3yearsAgo,AADT2yearsAgo,AADT1yearAgo,siteType
1282123.2175,5134048.0011,1807,6,750,3.35999989509583,00600753,Both,National,11.8,Telemetry,HAAST - Telemetry Site 111 ,12 - West Coast,362,1223,1092,826,740,743,Telemetry
1285700.232,5129288.4604,1808,6,750,9.52999973297119,00600760,Both,Continuous,11.5,Dual Loop,Haast - West of Greenstone Creek,12 - West Coast,357,979,675,511,368,410,Regional Continuous
1452768.1976,5298437.4533,1809,6,430,0.839999973773956,00610431,Inc,Continuous,3.8,Dual Loop,Greymouth - Tainui St Near Pukutahi St - Inc,12 - West Coast,327,5433,5438,4895,5090,5052,Regional Continuous
1452768.1976,5298437.4533,1810,6,430,0.839999973773956,00620431,Dec,Continuous,3.5,Dual Loop,Greymouth - Tainui St Near Pukutahi St - Dec,12 - West Coast,362,5357,5412,4920,5110,5094,Regional Continuous
1532813.5029,5313850.2972,1811,65,54,17.2999992370605,06500072,Both,Continuous,19.3,Dual Loop,Springs Junction - Nth of SH7,12 - West Coast,362,1237,1029,1015,1086,1051,Regional Continuous
1483105.147,5371152.9732,1812,67,0,0.439999997615814,06700000,Both,Continuous,9.7,Dual Loop,Westport - Nth of SH 6 Junction ,12 - West Coast,260,1808,1803,1602,1761,1642,Regional Continuous
1483112.1073,5375179.468,1813,67,0,4.6399998664856,06700005,Both,Continuous,6.2,Dual Loop,Westport - Nth of SH67A Junction and Sth of Buller River,12 - West Coast,362,4426,4240,4031,4414,4423,Regional Continuous
1486128.3433,5376753.1477,1814,67,0,9,06700009,Both,Continuous,4.7,Dual Loop,Westport - Nth of Orowaiti River,12 - West Coast,231,2404,2173,2190,2322,2332,Regional Continuous
1496671.2535,5381009.0906,1815,67,14,8.13000011444092,06700022,Both,Non-Continuous,12,Single Loop,Waimangaroa - Sth of Township ,12 - West Coast,100,1412,1382,1389,1399,1355,Regional Non-Continuous
1500978.7408,5386592.962,1816,67,30,0.0500000007450581,06700031,Both,Continuous,7,Dual Loop,Granity - Sth of Little Ditch Stream,12 - West Coast,99,995,967,941,984,952,Regional Continuous
1504414.1823,5390577.6526,1817,67,30,5.38000011444092,06700035,Both,Non-Continuous,6.8,Dual Loop,Granity Township,12 - West Coast,99,1031,997,933,1004,974,Regional Non-Continuous
1511568.3959,5401686.7054,1818,67,46,2.47000002861023,06700048,Both,Non-Continuous,8.2,Dual Loop,Sth of Waimarie Junction,12 - West Coast,99,466,458,443,531,426,Regional Non-Continuous
1514049.4369,5402056.0952,1819,67,46,5.40000009536743,06700051,Both,Non-Continuous,11.9,Dual Loop,Nth of Mokihinui River,12 - West Coast,90,217,229,208,229,177,Regional Non-Continuous
1482906.2279,5375361.4491,1820,67A,0,0.25,67A00000,Both,Continuous,5.8,Dual Loop,Westport - Nth of SH 67 Junction ,12 - West Coast,144,2002,1886,1876,2072,2057,Regional Continuous
1511130.3826,5364541.1726,1821,69,0,1.12000000476837,06900001,Both,Non-Continuous,21.5,Dual Loop,Inangahua Junction - Sth of SH6,12 - West Coast,131,830,818,718,860,749,Regional Non-Continuous
1504665.9842,5339870.0123,1822,69,17,12,06900029,Both,Continuous,12.4,Dual Loop,Reefton - Nth of Burkes Creek,12 - West Coast,362,1230,1100,1031,1087,1069,Regional Continuous
1505681.1504,5337199.6781,1823,69,17,14.9300003051758,06900032,Both,Non-Continuous,11,Single Loop,Reefton - Buller Rd Nth of Potter St,12 - West Coast,90,1625,1554,1367,1576,1507,Regional Non-Continuous
1550476.8977,5308141.4934,1824,7,131,0.100000001490116,00700131,Both,Virtual,17.6,Virtual,Virtual - Lewis Pass West of Region 12/11 Boundary,12 - West Coast,,1478,1317,1274,1376,1271,Virtual
1512911.9339,5326882.5774,1825,7,169,14.3400001525879,00700183,Both,Non-Continuous,19.8,Single Loop,East of Reefton - East of Branch Creek,12 - West Coast,105,462,460,400,441,435,Regional Non-Continuous
1507256.4246,5336067.7312,1826,7,185,10.4499998092651,00700194,Both,Non-Continuous,20.4,Single Loop,Reefton - Near Cableway,12 - West Coast,105,698,690,611,706,681,Regional Non-Continuous
1506359.7619,5336316.8275,1827,7,185,11.3599996566772,00700195,Both,Continuous,8.7,Dual Loop,Reefton - Broadway btwn Walsh & Bridge St ,12 - West Coast,363,1255,1200,1142,1278,1247,Regional Continuous
1505022.1637,5336160.1424,1828,7,196,1.17999994754791,00700197,Both,Continuous,17.3,Single Loop,Reefton - Sth of Inangahua River,12 - West Coast,228,1301,1289,1121,1251,1233,Regional Continuous
1478831.5123,5309597.2328,1829,7,239,1,00700239,Both,National,15,Telemetry,AHAURA - Telemetry Site 40,12 - West Coast,221,1316,1301,1236,1304,1234,Telemetry
1465700.7907,5300375.2411,1830,7,255,2.67000007629395,00700258,Both,Continuous,13.5,Dual Loop,Stillwater - Nth of Arnold River Bridge,12 - West Coast,143,1666,1605,1500,1653,1633,Regional Continuous
1462586.5775,5300724.8154,1831,7,255,6.19999980926514,00700261,Both,Non-Continuous,8.8,Dual Loop,Brunner - West of Kiwi Overbridge,12 - West Coast,127,2360,2339,2192,2106,2371,Regional Non-Continuous
1457256.9987,5297318.696,1832,7,255,13.0500001907349,00700268,Both,Non-Continuous,12.5,Single Loop,Kaiata - Nth of Greymouth East of Kaiata,12 - West Coast,58,3140,2974,3086,2996,3136,Regional Non-Continuous
1453707.1057,5298892.1489,1833,7,255,17.4300003051758,00700272,Both,Continuous,7.5,Dual Loop,Greymouth - Near End of SH7,12 - West Coast,155,4128,3655,4121,3550,4022,Regional Continuous
1482383.5881,5255987.8604,1834,73,159,1.4099999666214,07300160,Both,Non-Continuous,22.6,Single Loop,Otira - Sth of Otira River,12 - West Coast,119,1466,1537,1324,1297,1361,Regional Non-Continuous
1478174.9305,5266563.3057,1835,73,174,7.23999977111816,07300181,Both,Non-Continuous,19.2,Dual Loop,Jacksons Alpine Retreat,12 - West Coast,71,1178,1201,1037,1004,1023,Regional Non-Continuous
1446993.9014,5282983.608,1836,73,206,18.5,07300225,Both,Non-Continuous,10.4,Dual Loop,Kumara Junction - East,12 - West Coast,136,2019,2007,1686,2166,1849,Regional Non-Continuous
1445820.9383,5013649.473,1837,1S,569,10.9799995422363,01S00580,Both,Non-Continuous,15.5,Dual Loop,Sth of Waitaki River at Hilderthorpe,13 - Otago,121,5345,5412,4952,5121,4925,Regional Non-Continuous
1444100.5055,5010771.3985,1838,1S,583,0.709999978542328,01S00584,Both,Non-Continuous,12,Dual Loop,Pukeuri Sth of junction with SH 83,13 - Otago,121,7901,7287,7512,7822,7316,Regional Non-Continuous
1441555.2421,5006679.7036,1839,1S,583,5.51999998092651,01S00589,Both,Non-Continuous,9.1,Dual Loop,Oamaru - Waitaki Avenue - Virgil St,13 - Otago,81,13637,13884,12630,12988,12984,Regional Non-Continuous
1439253.0983,5003659.0159,1840,1S,583,9.51000022888184,01S00592,Both,Non-Continuous,9.5,Dual Loop,Oamaru - Nth of Junction,13 - Otago,94,9964,10041,8942,9501,9422,Regional Non-Continuous
1438277.1226,5003733.1535,1841,1S,583,10.4899997711182,01S00593,Both,Non-Continuous,9.8,Dual Loop,Oamaru old Sth boundary Before Weston Rd,13 - Otago,96,8822,8643,7692,8453,8171,Regional Non-Continuous
1433112.2349,5000692.8004,1842,1S,583,16.5699996948242,01S00600,Both,Non-Continuous,13.8,Dual Loop,Oamaru-Sth of Waireka Rd,13 - Otago,121,5547,5407,6186,5240,5268,Regional Non-Continuous
1426891.016,4990635.5276,1843,1S,601,11.3800001144409,01S00612,Both,Non-Continuous,15.1,Dual Loop,Herbert-Nth of Ross Rd,13 - Otago,121,4851,4729,5461,4536,4587,Regional Non-Continuous
1428743.1129,4980467.9544,1844,1S,618,6.07000017166138,01S00624,Both,Continuous,16.2,Dual Loop,Hampden Nth,13 - Otago,363,4706,4661,3440,4425,4408,Regional Continuous
1429638.5316,4975237.2731,1845,1S,618,11.4399995803833,01S00630,Both,Non-Continuous,15.6,Dual Loop,Moeraki,13 - Otago,28,4663,4683,5209,4354,4301,Regional Non-Continuous
1426602.8064,4962554.9282,1846,1S,635,10.039999961853,01S00645,Both,Non-Continuous,16.1,Dual Loop,Bushey,13 - Otago,28,4435,4305,4889,4157,4131,Regional Non-Continuous
1420766.9526,4954303.5687,1847,1S,651,6.96999979019165,01S00656,Both,Non-Continuous,13.7,Dual Loop,Palmerston - Pleasant Valley,13 - Otago,28,5479,5491,5964,5050,4891,Regional Non-Continuous
1415395.3339,4945370.2311,1848,1S,667,2.45000004768372,01S00670,Both,Continuous,13.3,Dual Loop,Kilmog,13 - Otago,363,5932,5953,5639,5790,5663,Regional Continuous
1410910.5405,4932517.6372,1849,1S,683,2.25,01S00685,Both,Non-Continuous,10.7,Dual Loop,Evansdale,13 - Otago,28,7048,7052,7551,7170,6771,Regional Non-Continuous
1406958.9393,4920360.3416,1850,1S,700,1.49000000953674,01S00701,Both,Non-Continuous,10.2,Dual Loop,Nth of Pine Hill Rd on Nthern Motorway,13 - Otago,28,7336,7452,6672,7343,7142,Regional Non-Continuous
1405007.3363,4914766.5669,1851,1S,707,1,01S00708,Both,Virtual,5.1,Virtual,Virtual Site - Bridge St,13 - Otago,,25893,27922,23844,26971,26397,Virtual
1403405.9671,4914369.1466,1852,1S,709,0.800000011920929,01S00710,Both,Non-Continuous,4.7,Dual Loop,Caversham Valley Rd,13 - Otago,28,31233,31179,28699,20154,26447,Regional Non-Continuous
1394068.0846,4914157.8727,1853,1S,720,1.03199994564056,01S00721,Both,Non-Continuous,7.6,Dual Loop,Mosgiel Sth of junction with SH 87,13 - Otago,28,11969,12756,10270,11540,13036,Regional Non-Continuous
1390432.9322,4912809.1593,1854,1S,720,4.98000001907349,01S00725,Both,Non-Continuous,16.1,Dual Loop,East Taieri - before Riverside Rd,13 - Otago,28,11628,11730,9703,10571,11612,Regional Non-Continuous
1385411.5306,4909602.9105,1855,1S,729,2.91000008583069,01S00732,Both,Non-Continuous,11.7,Dual Loop,Sth Allanton-after Stack St,13 - Otago,28,7411,7440,6879,7516,7226,Regional Non-Continuous
1368882.1882,4893281.5396,1856,1S,746,9.22999954223633,01S00755,Both,Non-Continuous,12.1,Dual Loop,Nth Milburn-before Lime Works Rd,13 - Otago,28,7569,7666,6908,7320,7235,Regional Non-Continuous
1362917.1731,4886893.4375,1857,1S,763,2,01S00765,Both,National,13.1,Telemetry,MILTON - Telemetry Site 27,13 - Otago,332,7206,7231,6549,7051,6884,Telemetry
1360887.8929,4886208.587,1858,1S,765,1.60000002384186,01S00767,Both,Non-Continuous,13.6,Dual Loop,Milton Sth of SH 8 Clarksville Junction,13 - Otago,28,5241,5279,4790,5243,5069,Regional Non-Continuous
1350806.2139,4877421.2037,1859,1S,774,7.80000019073486,01S00782,Both,Non-Continuous,12.9,Dual Loop,Nth Balclutha-before Johnson Rd,13 - Otago,28,5090,5075,4626,5114,4918,Regional Non-Continuous
1348944.2134,4874468.6256,1860,1S,786,0.340000003576279,01S00786,Both,Non-Continuous,7,Dual Loop,Balclutha Bridge,13 - Otago,28,11841,12256,10442,12319,11740,Regional Non-Continuous
1345225.1271,4873296.9982,1861,1S,787,3.90000009536743,01S00791,Both,Non-Continuous,16.8,Dual Loop,Balclutha Te Houka,13 - Otago,28,3650,3560,3339,3392,3330,Regional Non-Continuous
1325279.4932,4877609.2774,1862,1S,807,4.92000007629395,01S00812,Both,Non-Continuous,18.1,Dual Loop,Sth Kuriwao Siding Rd,13 - Otago,28,3078,2987,2765,2772,2846,Regional Non-Continuous
1319545.2523,4877579.1315,1863,1S,817,0.970000028610229,01S00818,Both,Non-Continuous,13.7,Dual Loop,Clinton Sth of cemetery,13 - Otago,28,1921,1810,1671,1760,1756,Regional Non-Continuous
1305286.3293,4886172.5227,1864,1S,833,5.17999982833862,01S00838,Both,Non-Continuous,13.7,Dual Loop,Arthurton-before Well Rd,13 - Otago,28,1845,1753,1621,1721,1664,Regional Non-Continuous
1440594.8743,5004907.0606,1865,1S,583,7.51999998092651,01S10591,Inc,Continuous,6.6,Dual Loop,Oamaru - Nen to Exeter St - Inc,13 - Otago,306,7623,8002,7312,7140,7841,Regional Continuous
1407200.104,4918890.7386,1866,1S,704,0.0900000035762787,01S10704,Inc,Continuous,4.5,Dual Loop,Cumberland St near Willowbank,13 - Otago,363,10650,10322,9207,9906,9910,Regional Continuous
1406666.9911,4916961.0042,1867,1S,704,2.11999988555908,01S10705,Inc,Continuous,3.8,Dual Loop,Castle St - Btwn St Andrews & Stuart St - Inc Lanes ,13 - Otago,363,15102,14167,14058,15124,15734,Regional Continuous
1406372.7182,4916480.5781,1868,1S,706,0.400000005960464,01S10706,Inc,Non-Continuous,,SCATS,Cumberland St - Rattray St Intersection - Inc Lane (SCATS),13 - Otago,,20655,20761,20448,12655,,Regional Non-Continuous
1406037.1272,4915549.1007,1869,1S,706,1.39999997615814,01S10707,Inc,Non-Continuous,4.5,Dual Loop,Cumberland St-Gordon St to Andersons Bay Rd,13 - Otago,28,18983,19258,17710,18261,18683,Regional Non-Continuous
1405653.1251,4914895.5399,1870,1S,707,0.509999990463257,01S10708,Inc,Non-Continuous,5.2,Dual Loop,By King Edward St Overpass - Inc Lanes,13 - Otago,28,13159,14809,11976,14665,13102,Regional Non-Continuous
1402062.0582,4913662.107,1871,1S,712,0.600000023841858,01S10713,Inc,National,6.8,Telemetry,BURNSIDE - Telemetry Site 63 - SB,13 - Otago,221,17936,18656,16964,18333,18707,Telemetry
1399226.2987,4913492.7682,1872,1S,715,0.884999990463257,01S10716,Inc,Non-Continuous,5.9,Dual Loop,Fairfield Bypass (Inc Lanes),13 - Otago,28,13647,14145,12772,13547,13722,Regional Non-Continuous
1395972.7091,4913812.7832,1873,1S,715,4.17999982833862,01S10719,Inc,Continuous,5.3,Dual Loop,Saddle Hill Sth Bound Lanes,13 - Otago,210,13168,13286,11989,13073,13032,Regional Continuous
1440594.8743,5004907.0606,1874,1S,583,7.51999998092651,01S20591,Dec,Continuous,6.8,Dual Loop,Oamaru - Exeter to Nen St - Dec,13 - Otago,306,7528,7810,7114,6928,7535,Regional Continuous
1407103.077,4918910.5944,1875,1S,704,0.109999999403954,01S20704,Dec,Continuous,5.4,Dual Loop,Great King St near Willowbank Loop Site - Dec Lanes,13 - Otago,236,9887,9699,8927,9578,9731,Regional Continuous
1406526.0383,4916931.7944,1876,1S,704,2.21000003814697,01S20705,Dec,Continuous,3.2,Dual Loop,Castle St - Btwn St Andrews & Stuart St  - Dec Lanes ,13 - Otago,363,14926,15635,14198,14802,15466,Regional Continuous
1406372.7182,4916480.5781,1877,1S,706,0.400000005960464,01S20706,Dec,Non-Continuous,,SCATS,Crawford St - Rattray St Intersection - Dec Lane (SCATS),13 - Otago,,16020,17370,17021,15721,,Regional Non-Continuous
1405653.1251,4914895.5399,1878,1S,707,0.509999990463257,01S20708,Dec,Non-Continuous,4.9,Dual Loop,By King Edward St Overpass - Dec Lanes,13 - Otago,35,12734,13113,11868,12306,13295,Regional Non-Continuous
1402062.0582,4913662.107,1879,1S,712,0.600000023841858,01S20713,Dec,National,7.9,Telemetry,BURNSIDE - Telemetry Site 63 - NB,13 - Otago,221,13003,13422,12206,13142,13647,Telemetry
1399324.3217,4913478.9183,1880,1S,715,0.779999971389771,01S20716,Dec,Non-Continuous,5.2,Dual Loop,Fairfield Bypass (Dec Lanes),13 - Otago,28,13314,13706,12667,13647,13610,Regional Non-Continuous
1395972.7091,4913812.7832,1881,1S,715,4.17999982833862,01S20719,Dec,Continuous,5.4,Dual Loop,Saddle Hill Nth Bound Lanes,13 - Otago,362,13090,13299,11931,13104,13306,Regional Continuous
1402357.9427,4913736.558,1882,1S,712,0.829999983310699,01S30713,Ramp,Virtual,6.2,Virtual,Burnside Increasing On Ramp,13 - Otago,,3897,3690,3521,3490,3000,Virtual
1400117.2582,4913527.1336,1883,1S,715,0.0260000005364418,01S30715,Ramp,Non-Continuous,4.4,Dual Loop,Abbotsford Interchange Inc On Ramp,13 - Otago,28,2145,2339,2277,2452,2480,Regional Non-Continuous
1396376.0319,4913614.3954,1884,1S,715,0.0599999986588955,01S30719,Ramp,Non-Continuous,7.1,Dual Loop,Saddle Hill On Ramp (Inc),13 - Otago,28,977,944,873,955,1077,Regional Non-Continuous
1394802.2531,4914724.0303,1885,1S,720,0.25,01S30720,Ramp,Non-Continuous,5,Dual Loop,Main South Rd Mosgiel On Ramp (Inc),13 - Otago,28,676,755,712,768,893,Regional Non-Continuous
1402062.0582,4913662.107,1886,1S,712,0.600000023841858,01S40713,Ramp,National,5.7,Telemetry,BURNSIDE - Telemetry Site 63 - Off Ramp - NB,13 - Otago,218,3554,3625,3330,3541,3568,Telemetry
1402062.0582,4913662.107,1887,1S,712,0.600000023841858,01S40714,Ramp,National,5.7,Telemetry,BURNSIDE - Telemetry Site 63 - NB Off Ramp ,13 - Otago,158,2292,2298,2196,2199,1807,Telemetry
1399699.362,4913456.4928,1888,1S,715,0.0799999982118607,01S40715,Ramp,Non-Continuous,3.4,Dual Loop,Abbotsford Interchange Dec Off Ramp,13 - Otago,21,1520,1852,1849,1948,2029,Regional Non-Continuous
1396373.953,4913665.3941,1889,1S,715,0.200000002980232,01S40719,Ramp,Non-Continuous,3.9,Dual Loop,Saddle Hill Off Ramp (Dec),13 - Otago,28,1271,1205,1069,1155,1304,Regional Non-Continuous
1394712.178,4914769.8947,1890,1S,720,0.340000003576279,01S40720,Ramp,Non-Continuous,6.8,Dual Loop,Main South Rd Mosgiel Off Ramp (Dec),13 - Otago,21,673,780,651,722,837,Regional Non-Continuous
1402062.0582,4913662.107,1891,1S,712,0.600000023841858,01S50713,Ramp,National,7,Telemetry,BURNSIDE - Telemetry Site 63 - On Ramp - NB,13 - Otago,221,3028,3001,2872,2935,2267,Telemetry
1400240.0283,4913677.3227,1892,1S,712,0.0379999987781048,01S50714,Ramp,Non-Continuous,3.4,Dual Loop,Abbotsford Interchange Dec On Ramp (R4),13 - Otago,28,4867,5042,4652,5142,5645,Regional Non-Continuous
1397823.1178,4913589.6177,1893,1S,715,0.0399999991059303,01S50717,Ramp,Non-Continuous,4.1,Dual Loop,Fairfield On Ramp (Dec),13 - Otago,28,1879,1669,1644,1752,1887,Regional Non-Continuous
1394950.182,4914775.2595,1894,1S,715,0.119999997317791,01S50720,Ramp,Non-Continuous,2.8,Dual Loop,Southern Mway Mosgiel On Ramp (Dec),13 - Otago,21,9064,7899,7770,8672,8698,Regional Non-Continuous
1402062.0582,4913662.107,1895,1S,712,0.600000023841858,01S60713,Ramp,National,6.2,Telemetry,BURNSIDE - Telemetry Site 63 - Off Ramp - SB,13 - Otago,219,3897,3690,3521,3490,3000,Telemetry
1400434.0236,4913681.6195,1896,1S,712,0.180000007152557,01S60714,Ramp,Non-Continuous,3.3,Dual Loop,Abbotsford Interchange Inc Off Ramp (R1),13 - Otago,28,3829,4383,4121,4552,5377,Regional Non-Continuous
1398223.2524,4913509.2299,1897,1S,715,0.0799999982118607,01S60717,Ramp,Non-Continuous,3.9,Dual Loop,Fairfield Off Ramp (Inc),13 - Otago,28,1749,1791,1761,1928,1909,Regional Non-Continuous
1395016.3525,4914666.3553,1898,1S,715,0.689999997615814,01S60720,Ramp,Non-Continuous,3.6,Dual Loop,Southern Mway Mosgiel Off Ramp (Inc),13 - Otago,28,8045,7845,7243,7975,8278,Regional Non-Continuous
1405994.2779,4915450.039,1899,1S,706,1.54700005054474,01S80707,Ramp,Non-Continuous,3.2,Dual Loop,Andersons Bay Road - Decreasing,13 - Otago,28,15107,15303,13730,14544,14719,Regional Non-Continuous
1296409.9868,5076791.9023,1900,6,847,5.53000020980835,00600853,Both,Non-Continuous,8.4,Dual Loop,Lake Wanaka Camp Creek Bridge,13 - Otago,165,1016,964,613,500,610,Regional Non-Continuous
1301937.8063,5054126.5482,1901,6,866,13.9499998092651,00600880,Both,Non-Continuous,32.6,Dual Loop,Hawea Nth of dam,13 - Otago,168,1253,1206,828,686,772,Regional Non-Continuous
1301255.3698,5050700.4741,1902,6,881,2.97000002861023,00600884,Both,Continuous,4.5,Dual Loop,Hawea Sth of dam,13 - Otago,363,3328,3531,3190,3265,3495,Regional Continuous
1298065.3409,5045219.1033,1903,6,881,9.76000022888184,00600891,Both,Continuous,4.7,Dual Loop,Albert Town Bridge – Wanaka Side,13 - Otago,343,5441,5666,5090,5265,5561,Regional Continuous
1296788.1474,5043939.227,1904,6,881,11.5699996948242,00600892,Both,Non-Continuous,3.9,Dual Loop,Albert Town-before junction with SH84,13 - Otago,113,8283,8016,7895,8648,8483,Regional Non-Continuous
1297714.389,5043211.2439,1905,6,893,1.20000004768372,00600894,Both,Non-Continuous,6.2,Dual Loop,Wanaka Sth of Cardrona River Bridge,13 - Otago,167,5552,5778,5295,5687,5265,Regional Non-Continuous
1298585.2257,5043015.6636,1906,6,893,2,00600895,Both,National,9.1,Telemetry,WANAKA - Telemetry Site 109 ,13 - Otago,247,5163,5283,4868,5343,4957,Telemetry
1309741.5039,5028389.4015,1907,6,901,16.2700004577637,00600917,Both,Non-Continuous,9.3,Dual Loop,Albertburn-before Albertburn Bridge,13 - Otago,146,2617,2806,2719,3389,2831,Regional Non-Continuous
1301336.5657,5008849.1718,1908,6,938,0.850000023841858,00600939,Both,Continuous,8.5,Dual Loop,Lowburn,13 - Otago,331,5541,6006,5622,6093,6126,Regional Continuous
1296200.5037,5003290.7658,1909,6,942,5.23000001907349,00600947,Both,Continuous,9.6,Dual Loop,Cromwell,13 - Otago,320,5342,5420,4607,4841,5026,Regional Continuous
1284180.9346,5005212.1108,1910,6,956,13.7799997329712,00600970,Both,Continuous,9.4,Dual Loop,Gibbston-before Gibbston Back Rd,13 - Otago,362,5373,5388,4597,4901,5072,Regional Continuous
1274923.6106,5008794.0696,1911,6,978,2.32999992370605,00600980,Both,Continuous,8.7,Dual Loop,Swiftburn-past Swiftburn Culvert,13 - Otago,363,6454,6701,6455,5729,6003,Regional Continuous
